"tipo_elem";distrito;id;id_cruce;"localizaci";num;"fecha_inst";utm_x;utm_y;longitud;latitud
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;39;39;"PLAZA ESPAÑA";19;"2018-11-10 00:00:00";439680.128410085;4475024.51071302;-3.71106622898778;40.42366662968074
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;44;39;"CALLE REYES";80;"2018-11-10 00:00:00";439716.006979172;4475006.764255264;-3.71064163154942;40.42350936200521
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;48;39;"PLAZA ESPAÑA";1;"2018-11-10 00:00:00";439665.947808187;4474987.217506479;-3.71122984284929;40.42332964765574
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;42;39;"PLAZA ESPAÑA";20;"2018-11-10 00:00:00";439669.427750971;4475005.521583362;-3.71119056024051;40.42349479128672
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;8674;39;"CALLE GRAN VÍA";73;"2018-11-10 00:00:00";439709.010195863;4474971.749810381;-3.71072078531905;40.42319342924694
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;4459;40;"CALLE VILLANUEVA";18;"2020-03-24 00:00:00";441368.350358331;4474932.725098521;-3.69115796251891;40.42296046060864
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;4464;40;"BARBARA DE BRAGANZA";16;"2020-03-24 00:00:00";441306.776156409;4474964.135931025;-3.69188665679746;40.42323908334726
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;4463;40;"BARBARA DE BRAGANZA";13;"2020-03-24 00:00:00";441304.369939827;4474975.565779173;-3.69191607481296;40.42334187920475
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;4460;40;"PASEO RECOLETOS";18;"2020-03-24 00:00:00";441345.814420329;4474934.661956583;-3.69142377957235;40.42297632041445
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;4458;40;"CALLE VILLANUEVA";18;"2020-03-24 00:00:00";441376.101272877;4474932.431071459;-3.69106657286762;40.42295835801973
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;4456;40;"CALLE VILLANUEVA";20;"2020-03-24 00:00:00";441405.265121822;4474942.486534595;-3.69072373568448;40.4230509968363
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;4455;40;"CALLE VILLANUEVA";20;"2020-03-24 00:00:00";441406.965166836;4474947.881555775;-3.69070419379297;40.42309971753141
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;4451;40;"PASEO RECOLETOS";29;"2020-03-24 00:00:00";441364.797240734;4474990.518622736;-3.69120517346822;40.42348084232547
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;4452;40;"PASEO RECOLETOS";20;"2020-03-24 00:00:00";441387.023551041;4474989.403831218;-3.6909430799565;40.42347236579672
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;4450;40;"PASEO RECOLETOS";29;"2020-03-24 00:00:00";441332.797253449;4475001.417184087;-3.69158337610778;40.42357676609524
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;4457;40;"CALLE VILLANUEVA";18;"2020-03-24 00:00:00";441385.137067286;4474928.481547502;-3.69095970097027;40.42292341538288
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;4454;40;"PASEO RECOLETOS";20;"2020-03-24 00:00:00";441399.75100164;4474984.137621414;-3.69079257090312;40.42342582172372
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;4462;40;"DE BRAGANZA";27;"2020-03-24 00:00:00";441340.402704677;4474966.878885203;-3.69149054120754;40.42326616461078
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;4466;40;"BARBARA DE BRAGANZA";25;"2020-03-24 00:00:00";441313.047324685;4474946.406955277;-3.6918110999642;40.42307981450877
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;4449;40;"BARBARA DE BRAGANZA";29;"2020-03-24 00:00:00";441327.551625069;4475003.662330403;-3.69164541575118;40.42359662156547
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;4453;40;"PASEO RECOLETOS";20;"2020-03-24 00:00:00";441393.900231678;4474986.244979891;-3.69086173053303;40.42344439373755
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;4461;40;"PASEO RECOLETOS";25;"2020-03-24 00:00:00";441340.251733203;4474950.42918525;-3.69149080328867;40.42311796709809
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;4465;40;"BARBARA DE BRAGANZA";25;"2020-03-24 00:00:00";441307.499518161;4474948.492444591;-3.69187668635631;40.42309821027833
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;4538;374;"CALLE AUGUSTO FIGUEROA";60;"2018-08-22 00:00:00";440680.871149358;4474907.543479617;-3.69925914394871;40.4226848839982
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;4537;374;"CALLE AUGUSTO FIGUEROA";45;"2018-08-22 00:00:00";440671.38888422;4474911.51493939;-3.69937128436571;40.42271998470449
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;4539;374;"CALLE AUGUSTO FIGUEROA";58;"2018-08-22 00:00:00";440674.029188756;4474900.439844578;-3.69933912915715;40.42262040330129
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;4540;374;"CALLE AUGUSTO FIGUEROA";19;"2018-08-22 00:00:00";440682.709026711;4474910.80304293;-3.69923778447396;40.42271437870374
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;8668;45;"CALLE SAN BERNARDO";51;"2018-11-10 00:00:00";439948.127547129;4474769.133305257;-3.70788309844556;40.4213854602706
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;8673;45;"CALLE SAN BERNARDO";13;"2018-11-10 00:00:00";439943.440071305;4474810.788342432;-3.70794228358999;40.42176036951012
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;8671;45;"CALLE GRAN VÍA";58;"2018-11-10 00:00:00";439927.814136818;4474811.05452201;-3.70812649275241;40.42176163940212
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;8672;45;"CALLE SAN BERNARDO";10;"2018-11-10 00:00:00";439955.470532398;4474801.808195436;-3.70779963176257;40.421680340487
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;8669;45;"CALLE SAN BERNARDO";11;"2018-11-10 00:00:00";439932.790878184;4474773.332708207;-3.70806426852033;40.42142218341512
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;8670;45;"CALLE GRAN VÍA";53;"2018-11-10 00:00:00";439921.183505131;4474791.962570236;-3.7082028447965;40.42158917168931
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;8667;45;"CALLE GRAN VÍA";51;"2018-11-10 00:00:00";439967.950087281;4474755.62147078;-3.70764817451365;40.42126516985677
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;8666;45;"CALLE GRAN VÍA";56;"2018-11-10 00:00:00";439971.249614697;4474774.134046479;-3.70761103049528;40.42143217763037
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;5632;2158;"PASEO PRADO";38;"2024-11-19 00:00:00";441204.582219957;4473594.713786831;-3.69296467264342;40.41089544068389
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;5635;2158;"PASEO PRADO";13;"2024-11-19 00:00:00";441250.06132944;4473601.258083684;-3.69242929580592;40.41095760613103
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;5634;2158;"PASEO PRADO";13;"2024-11-19 00:00:00";441233.109455015;4473598.430687532;-3.69262881634024;40.41093093889807
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;5633;2158;"PASEO PRADO";38;"2024-11-19 00:00:00";441222.404159325;4473594.975086407;-3.69275466139737;40.41089905324819
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;8679;526;"CALLE SILVA";45;"2018-11-09 00:00:00";440015.536810724;4474713.730610367;-3.70708331912399;40.42089122963313
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;6987;526;"CALLE SILVA";50;"2018-11-09 00:00:00";440042.777841756;4474714.428192127;-3.70676229693941;40.42089947707081
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;6986;526;"CALLE SILVA";50;"2018-11-09 00:00:00";440038.534993299;4474717.917984265;-3.70681263611437;40.42093060898944
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;8676;526;"CALLE GRAN VÍA";45;"2018-11-09 00:00:00";440007.305066012;4474719.13376916;-3.70718085576994;40.42093931031279
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;8677;526;"CALLE GRAN VÍA";52;"2018-11-09 00:00:00";440017.913339532;4474731.744009883;-3.70705700615712;40.42105367390418
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;8678;526;"CALLE SILVA";43;"2018-11-09 00:00:00";440024.732943938;4474705.808847673;-3.70697417792896;40.42082052964126
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;8663;43;"CALLE JACOMETREZO";1;"2018-11-09 00:00:00";440080.308303659;4474641.195903482;-3.70631302832811;40.42024247032812
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;8661;43;"CALLE GRAN VÍA";46;"2018-11-09 00:00:00";440131.547267146;4474653.16641002;-3.70571021111716;40.42035399423553
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;8660;43;"CALLE GRAN VÍA";44;"2018-11-09 00:00:00";440139.774514358;4474652.937639352;-3.70561321639598;40.42035252524932
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;8659;43;"CALLE GRAN VÍA";44;"2018-11-09 00:00:00";440147.625293767;4474651.594742874;-3.70552055418879;40.42034099254315
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;8662;43;"CALLE JACOMETREZO";2;"2018-11-09 00:00:00";440097.620061745;4474635.616408359;-3.70610845235781;40.42019345407419
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;8658;43;"CALLE GRAN VÍA";39;"2018-11-09 00:00:00";440155.854838849;4474638.303511067;-3.70542230324855;40.42022185087285
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;8665;43;"CALLE GRAN VIA";41;"2018-11-09 00:00:00";440076.796112871;4474660.969193288;-3.70635628895446;40.42042034431403
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;8664;43;"CALLE GRAN VIA";48;"2018-11-09 00:00:00";440080.747327507;4474682.007904775;-3.70631169882281;40.42061015524101
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;8395;44;"CALLE MESONERO ROMANOS";32;"2018-11-11 00:00:00";440290.050121703;4474637.937184641;-3.70384053411368;40.42022819100765
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;8396;44;"CALLE ABADA";37;"2018-11-11 00:00:00";440198.497570238;4474633.93084224;-3.70491927025308;40.42018552551253
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;8397;44;"CALLE ABADA";37;"2018-11-11 00:00:00";440206.79802662;4474631.085943142;-3.70482116691703;40.42016049382294
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;8398;44;"CALLE CONCEPCION ARENAL";38;"2018-11-11 00:00:00";440207.882510788;4474646.224865933;-3.70480980762195;40.4202969501851
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;8400;44;"CALLE CONCEPCION ARENAL";40;"2018-11-11 00:00:00";440199.875203704;4474646.698325967;-3.70490423286766;40.42030063992738
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;8401;44;"CALLE GRAN VIA";38;"2018-11-11 00:00:00";440219.479501497;4474644.733049138;-3.70467297568983;40.42028434443065
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;4526;44;"CALLE MESONERO ROMANOS";31;"2018-11-11 00:00:00";440287.133810131;4474625.203033135;-3.70387371251354;40.4201132665734
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;4527;44;"CALLE CHINCHILLA";31;"2018-11-11 00:00:00";440308.519063275;4474623.3939449;-3.70362147910401;40.42009850378344
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;4528;44;"CALLE GRAN VIA";32;"2018-11-11 00:00:00";440296.11074088;4474639.341365124;-3.70376923053355;40.42024127538474
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;8526;44;"CALLE MESONERO ROMANOS";34;"2018-11-11 00:00:00";440280.51650454;4474640.967196741;-3.70395318962317;40.42025480261505
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;4525;44;"CALLE MESONERO ROMANOS";31;"2018-11-11 00:00:00";440279.341525759;4474626.064197273;-3.70396563944007;40.42012046513395
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;8399;44;"CALLE GRAN VIA";35;"2018-11-11 00:00:00";440220.32407609;4474632.280764193;-3.70466185036525;40.42017222914537
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;4516;173;"CALLE GONZALO JIMENEZ DE QUESADA";30;"2018-11-11 00:00:00";440362.590692318;4474633.231615176;-3.70298507042189;40.42019100311953
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;8421;173;"CALLE VALVERDE";27;"2018-11-11 00:00:00";440388.167215501;4474613.530941277;-3.70268175817063;40.42001536288068
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;8525;173;"CALLE SALUD";27;"2018-11-11 00:00:00";440362.442396497;4474617.435016349;-3.70298533706713;40.42004868934617
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;4515;173;"CALLE GONZALO JIMENEZ DE QUESADA";32;"2018-11-11 00:00:00";440355.046156821;4474631.679006246;-3.70307385082551;40.42017647574943
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;8524;173;"CALLE GRAN VÍA";25;"2018-11-11 00:00:00";440431.497199767;4474611.217909536;-3.70217082043423;40.41999762894419
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;8523;173;"CALLE GRAN VÍA";28;"2018-11-11 00:00:00";440432.76545593;4474623.507440798;-3.70215702283818;40.42010842959464
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;4523;173;"CALLE VALVERDE";28;"2018-11-11 00:00:00";440425.58816664;4474624.899163251;-3.70224175046998;40.4201204530695
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;8422;173;"CALLE VALVERDE";30;"2018-11-11 00:00:00";440380.983078026;4474628.666696688;-3.70276785490375;40.42015119815967
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;4517;173;"CALLE SALUD";12;"2018-11-11 00:00:00";440356.438830291;4474618.569492766;-3.70305620621204;40.42005847894966
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;4519;173;"CALLE TRES CRUCES";14;"2018-11-11 00:00:00";440406.527900044;4474614.196093641;-3.70246540711633;40.42002267000206
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;4524;173;"CALLE VALVERDE";28;"2018-11-11 00:00:00";440417.376683299;4474627.54443425;-3.70233878541274;40.42014369498391
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;4520;173;"CALLE TRES CRUCES";25;"2018-11-11 00:00:00";440416.618666492;4474611.781608959;-3.7023462432323;40.42000164178926
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;9812;47;"CALLE GRAN VÍA";1;"2018-11-11 00:00:00";440507.197753949;4474617.860131743;-3.70127917591515;40.42006288084551
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;8546;47;"CALLE HORTALEZA";1;"2018-11-11 00:00:00";440516.297413796;4474624.727982153;-3.70117256245951;40.42012540020591
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;9810;47;"CALLE GRAN VÍA";26;"2018-11-11 00:00:00";440493.892279721;4474618.492888776;-3.70143606398858;40.42006762963834
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;9811;47;"CALLE GRAN VÍA";48;"2018-11-11 00:00:00";440493.33861732;4474605.99593742;-3.70144142059855;40.4199550116273
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;8541;47;"CALLE GRAN VÍA";21;"2018-11-11 00:00:00";440507.672696409;4474605.361667953;-3.70127240871256;40.41995032275452
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;9813;47;"CALLE GRAN VÍA";23;"2018-11-11 00:00:00";440474.988663431;4474604.985283828;-3.70165761275762;40.41994459475309
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;8545;47;"CALLE HORTALEZA";1;"2018-11-11 00:00:00";440520.597059775;4474620.352171826;-3.70112147413006;40.42008628819091
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;8540;47;"CALLE FUENCARRAL";2;"2018-11-11 00:00:00";440478.148437584;4474619.292985445;-3.70162170828264;40.42007371127966
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;8654;48;"CALLE CLAVEL";18;"2018-11-11 00:00:00";440638.791832624;4474590.017343963;-3.69972550458887;40.41982145772295
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;8653;48;"CALLE GRAN VÍA";16;"2018-11-11 00:00:00";440660.824804003;4474583.354511439;-3.69946518568832;40.41976300722138
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;8656;48;"CALLE GRAN VÍA";13;"2018-11-11 00:00:00";440647.578765828;4474572.897565944;-3.69962033749615;40.41966786141999
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;8657;48;"CALLE GRAN VÍA";13;"2018-11-11 00:00:00";440636.491261574;4474574.670877961;-3.69975118841545;40.41968304536297
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;8652;48;"CALLE GRAN VÍA";11;"2018-11-11 00:00:00";440662.197937841;4474567.6742105;-3.69944753794675;40.41962184954095
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;8655;48;"CALLE CLAVEL";18;"2018-11-11 00:00:00";440649.380054853;4474590.929824903;-3.69960078895856;40.41983043304013
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;6209;2185;"CALLE BARCELO";15;"2024-11-18 00:00:00";440700.534927388;4475400.467395387;-3.69907333375776;40.42712677471681
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;6208;2185;"CALLE BARCELO";8;"2024-11-18 00:00:00";440716.96252871;4475391.28939071;-3.69887882883693;40.42704526579025
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;6207;2185;"MEJIA LEQUERICA";12;"2024-11-18 00:00:00";440728.270463188;4475393.028637526;-3.69874569284866;40.42706173946411
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;6206;2185;"MEJIA LEQUERICA";12;"2024-11-18 00:00:00";440732.119664545;4475400.601801707;-3.69870102438197;40.42713023628083
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;9843;28;"CALLE MARQUES DE CUBAS";46;"2022-08-27 00:00:00";440968.839635531;4474465.001172208;-3.69582370630046;40.41871873064494
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;4502;28;"CALLE BARQUILLO";1;"2018-11-19 00:00:00";440992.355695136;4474518.691069914;-3.69555151373459;40.41920406302435
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;9841;28;"CALLE ALCALA";49;"2022-08-27 00:00:00";441005.399623996;4474504.595304525;-3.69539646192247;40.41907800639441
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;4501;28;"CALLE ALCALA";46;"2022-08-27 00:00:00";441010.329385324;4474484.119168081;-3.69533645748297;40.41889389692476
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;9844;28;"CALLE MARQUES DE CUBAS";46;"2022-08-27 00:00:00";440973.936997186;4474455.621333245;-3.69576275538657;40.41863459409529
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;9974;28;"CALLE BARQUILLO";1;"2018-11-19 00:00:00";440988.477556677;4474509.825418396;-3.69559640143466;40.41912392194567
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;9973;28;"CALLE ALCALA";46;"2022-08-27 00:00:00";441011.396179067;4474477.303730682;-3.69532325149938;40.41883257578707
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;9842;28;"CALLE ALCALA";49;"2022-08-27 00:00:00";441007.959863466;4474493.74173855;-3.69536527861402;40.41898041372306
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;4543;29;"ALCALA";2;"2015-10-06 00:00:00";441117.717849702;4474518.936691067;-3.69407393534274;40.41921515566128
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;4552;29;"PLAZA CIBELES";1;"2015-10-06 00:00:00";441184.235674841;4474586.898803754;-3.69329619703059;40.41983209555215
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;4546;29;"PASEO PRADO";2;"2015-10-06 00:00:00";441147.925230339;4474475.454660057;-3.69371386759317;40.41882558525572
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;4545;29;"PASEO PRADO";2;"2015-10-06 00:00:00";441131.617148983;4474479.245232182;-3.69390643520338;40.41885857907639
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;4554;29;"PASEO RECOLETOS";4;"2015-10-06 00:00:00";441242.613887211;4474589.80349716;-3.69260837458391;40.41986238661676
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;4547;29;"PASEO PRADO";1;"2015-10-06 00:00:00";441191.439198407;4474467.745051435;-3.69320027312704;40.41875920959039
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;4550;29;"PASEO PRADO";1;"2015-10-06 00:00:00";441238.766498143;4474476.094600486;-3.69264321719953;40.41883776966236
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;9975;29;"plza cibeles";2;"2015-10-06 00:00:00";441122.465349647;4474500.931042386;-3.69401631131923;40.41905328794022
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;4553;29;"PASEO RECOLETOS";1;"2015-10-06 00:00:00";441215.473834535;4474593.942763329;-3.6929286509906;40.41989775832197
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;4560;29;"ALCALA";50;"2015-10-06 00:00:00";441298.703857442;4474538.442629807;-3.69194251385822;40.41940366145398
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;4544;29;"ALCALA";2;"2015-10-06 00:00:00";441120.917936277;4474506.691581234;-3.69403508339985;40.41910507218925
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;9007;29;"PASEO RECOLETOS";2;"2020-02-20 00:00:00";441232.501633045;4474593.772547288;-3.69272793225073;40.41989742766025
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;4559;29;"ALCALA";53;"2015-10-06 00:00:00";441294.062228301;4474552.0611861;-3.6919984804144;40.41952601663156
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;9006;29;"PASEO RECOLETOS";4;"2020-02-20 00:00:00";441231.31369746;4474586.619919308;-3.69274127325148;40.41983290940462
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";1;4549;29;"PASEO PRADO";1;"2015-10-06 00:00:00";441228.372866824;4474477.389692873;-3.69276584245626;40.4188487024998
