distrito;id;"descripcion";"fecha_inst";utm_x;utm_y;longitud;latitud
14;1293;"AV. MORATALAZ 59-93-101 - P.P.";"05/12/1991";444411.078036586;4473048.876299118;-3.65512753858016;40.40619853627725
14;1350;"FELIX RODRIGUEZ FUENTE 25 - P.P.";"20/11/1992";444205.96644921;4474060.797693711;-3.65763340628624;40.41530077712474
15;1445;"AV. MARQUES CORBERA 20 - P.P.";"26/01/1996";444431.781614891;4474962.51942862;-3.65505071672893;40.42343909757968
15;1028;"AV. MARQUES CORBERA - MONTEJURRA";"27/09/1981";444523.375351523;4475048.470111965;-3.65397855473983;40.42421950107668
15;1446;"AV. MARQUES CORBERA 40 - P.P.";"26/01/1996";444646.812922285;4475166.051590449;-3.65253375377739;40.42528696167424
15;629;"AV. MARQUES CORBERA - GERARDO CORDON";"21/08/1974";444732.194657424;4475249.236856672;-3.65153451977595;40.4260420169751
15;665;"AV. MARQUES CORBERA - SANTA PRISCA";"09/06/1975";444852.289813138;4475347.335694144;-3.65012735204368;40.42693371529371
15;1387;"FRANCISCO VILLAESPESA - HNOS. MACHADO";"06/06/1994";444962.538008279;4475523.842435188;-3.64884301391504;40.42853108717476
15;1392;"FRANCISCO VILLAESPESA - JOSE MARIA PEREDA";"03/08/1994";445065.677407039;4475567.606383792;-3.64763094721086;40.42893215457159
15;1514;"FRANCISCO VILLAESPESA - LEDESMA";"12/02/1998";445138.33097664;4475577.184884674;-3.64677529920595;40.42902323775078
15;1388;"FRANCISCO VILLAESPESA - LAGO CONSTANZA";"06/06/1994";445212.874479168;4475589.990672178;-3.64589764746619;40.42914351229123
15;1393;"FRANCISCO VILLAESPESA - SALAS BARBADILLO";"03/08/1994";445286.330198713;4475607.405222044;-3.64503321256042;40.42930522695865
15;1389;"FRANCISCO VILLAESPESA - EZEQUIEL SOLANA";"06/06/1994";445373.967907087;4475616.026817618;-3.64400083241133;40.42938865474316
15;1395;"FRANCISCO VILLAESPESA - BERASTEGUI";"10/08/1994";445501.490627745;4475635.673541844;-3.6424992072487;40.42957400793448
15;1390;"ASCAO - GUTIERRE CETINA";"06/06/1994";445605.606848644;4475678.708586539;-3.64127550553324;40.42996850667795
15;429;"ASCAO - EMILIO FERRARI";"09/11/1970";445675.164704616;4475717.499953377;-3.64045882622037;40.43032250686487
15;511;"ASCAO - JOSE ARCONES GIL";"26/05/1972";445990.784947198;4475899.47365531;-3.63675352450831;40.43198238281453
15;1019;"POETA BLAS DE OTERO - FELIX RODRIGUEZ DE LA  FUENTE";"07/09/1981";444448.957263996;4474664.8789663;-3.65482225811442;40.42075893427363
15;982;"POETA BLAS DE OTERO - SANTA IRENE";"18/12/1980";444607.17827776;4474639.987912389;-3.65295513406244;40.42054524949322
15;705;"POETA BLAS DE OTERO - PABLO LAFARGUE";"08/08/1976";444709.252225263;4474796.875344793;-3.65176562903066;40.42196536822433
15;620;"AV. DAROCA - SANTA PRISCA - CEMENTERIO";"13/05/1974";445087.203862638;4475371.935758208;-3.6473602814952;40.42717086561965
15;1515;"LUIS RUIZ - FRANCISCO RIOJA";"12/02/1998";445885.310788595;4475720.326813053;-3.63798171036632;40.43036167055588
15;1516;"LUIS RUIZ - BRAULIO GUTIERREZ";"12/02/1998";445973.460488222;4475584.62671173;-3.63693100265307;40.42914493611694
15;907;"EZEQUIEL SOLANA - SERVANDO BATANERO";"18/02/1979";445334.377098175;4475690.328956498;-3.6444739407374;40.43005540928245
15;881;"AV. DAROCA - FRANCISCO LARGO CABALLERO";"21/06/1978";445766.717066152;4474945.754752962;-3.63931370667883;40.42337615694606
15;673;"AV. DAROCA - APOSTOL SANTIAGO";"18/10/1975";444480.090622881;4475643.951815886;-3.65454078158614;40.42958103886706
15;1055;"AV. DAROCA - VEREDA DEL CARMEN";"02/04/1982";444715.246230948;4475600.688490872;-3.65176486986756;40.42920696089493
15;1695;"AV. DAROCA -  MIGUEL UNAMUNO - P.P.";"27/11/2001";444829.411601991;4475536.603060365;-3.65041346817915;40.42863722354237
15;1051;"RICARDO ORTIZ - SAN MARCELO";"13/03/1982";444182.666454955;4475363.499542998;-3.65802236077643;40.42703466953435
15;2131;"RICARDO ORTIZ - SAN EMILIO";"17/01/2012";444181.313304638;4475263.721676541;-3.65802955169742;40.42613572570276
15;2151;"RICARDO ORTIZ - MONTEJURRA - SAN SECUNDINO";"26/12/2012";444207.517607885;4475109.334804366;-3.65770710890639;40.42474668254927
19;1015;"AV. DAROCA - CASALARREINA";"19/08/1981";447804.884658777;4473208.444366511;-3.61514613355348;40.40785572089563
19;704;"AV. DAROCA - CALAHORRA";"08/08/1976";447937.497552852;4473092.838004486;-3.61357385009713;40.40682256780344
19;1000;"AV. DAROCA - CNO. VIEJO VICALVARO";"12/04/1981";448233.349372877;4472797.029442679;-3.61006326591931;40.40417617875273
19;1325;"VILLABLANCA - VILLAJIMENA";"19/05/1992";448702.391836531;4473160.341393332;-3.60456523809645;40.40747816602326
19;1286;"VILLABLANCA - VIÑEDOS";"04/10/1991";448987.864906061;4473003.318097721;-3.6011883999487;40.40608113665525
19;1287;"VILLABLANCA - SEPIOLITA";"04/10/1991";449107.512726328;4472940.017956547;-3.59977333755081;40.40551820894865
19;1014;"CASALARREINA - CORDOVIN";"13/08/1981";448095.126136096;4473374.922315969;-3.61173925387885;40.40937360965366
19;1016;"CASALARREINA - EZCARAY";"20/08/1981";447953.018116125;4473339.930138546;-3.61341115424527;40.40904950447427
19;4581;"AV. DEMOCRACIA - AURORA BOREAL";"17/12/2020";447683.374242495;4472666.843064128;-3.6165335970538;40.40296899844363
19;1018;"CNO. VIEJO VICALVARO - CALAHORRA";"07/09/1981";447821.862611746;4472868.265866973;-3.61491816022397;40.40479223667547
19;1898;"SAN CIPRIANO - CAÑOS DE SAN PEDRO";"03/08/2005";448898.699464464;4472757.232583958;-3.6022194195999;40.40385876472596
19;1806;"VILLABLANCA - VEREDA DEL PINAR";"21/07/2004";448399.136958575;4473324.105565155;-3.60815232134251;40.40893471959889
19;1887;"PLAZA DE ALOSNOS";"20/05/2005";447638.979138413;4472957.42919994;-3.61708065494988;40.40558399599595
19;4518;"AV. DAROCA 321 - P.P.";"17/10/2017";448002.381546759;4473022.80889197;-3.61280349051615;40.40619575503059
19;1716;"BULEVAR JOSE PRAT - CORDEL PAVONES";"13/06/2002";447393.599422873;4472001.365474164;-3.61989331435299;40.39695568570536
19;1701;"BULEVAR JOSE PRAT - BULEVAR INDALECIO PRIETO";"18/01/2002";447169.364798005;4472071.597179708;-3.62254128765748;40.39757418382668
19;1715;"BULEVAR JOSE PRAT - LADERA ALMENDROS";"13/06/2002";446950.67444678;4472144.292918923;-3.62512418496788;40.3982151716846
16;902;"CTRA. CANILLAS - GOMEZNARRO";"08/02/1979";445109.924052486;4479370.833740234;-3.64743802383726;40.46319656410522
16;760;"CRA. CANILLAS - UTRILLAS";"21/10/1977";445271.059067347;4479424.18959856;-3.64554212437327;40.4636878502745
16;1032;"CRA. CANILLAS - JAVIER QUINTO";"19/10/1981";445544.484363104;4479538.06946059;-3.64232696706726;40.46473170407916
16;1449;"MOTA CUERVO 70 - P.P.";"15/02/1996";446441.201464741;4479543.003084563;-3.63175082267545;40.46483443977327
16;1060;"MOTA CUERVO 18 - P.P.";"21/06/1982";446228.623381627;4479535.635850265;-3.63425750977952;40.46475434073803
16;1241;"MOSCATELAR - SILVANO";"27/11/1990";445367.996669378;4478706.697139819;-3.64433702966167;40.45723068992185
16;1308;"MOSCATELAR - MILAN";"27/02/1992";445069.028067339;4478698.269917086;-3.64786216211867;40.45713506535318
16;1161;"AV. MACHUPICHU - SILVANO";"27/06/1988";446130.031430999;4479309.876301114;-3.63540121361494;40.46271419368743
16;1415;"SILVANO - JOSE DOMINGO RUS";"13/06/1995";446308.253260262;4479304.50745399;-3.63329873864187;40.46267736419588
16;1430;"AV. MACHUPICHU - FLORENCIO CASTILLO - P.P.";"06/09/1995";446782.802359352;4478982.604844361;-3.62767471991325;40.45980802151179
16;1417;"SILVANO - PEDROÑERAS";"13/06/1995";446618.169868191;4479298.337762007;-3.62964293687614;40.46264175349948
16;1418;"SILVANO - FRANCISCO MOSQUEDA";"13/06/1995";446750.068016031;4479294.187982292;-3.62808692833327;40.46261283370814
16;1419;"SILVANO - HAENDEL";"13/06/1995";446980.267817577;4479290.451233206;-3.62537154608786;40.46259389236251
16;1550;"AV. MACHUPICHU - MACHAQUITO";"06/11/1998";446955.32897062;4478819.538819613;-3.62562632818541;40.45835006464391
16;1431;"AV. MACHUPICHU - PL. MANUEL RODRIGO";"06/09/1995";446385.923931658;4479094.649332478;-3.63236493103788;40.46079186608598
16;1429;"AV. MACHUPICHU - AV. PAPA NEGRO";"18/08/1995";447040.626367499;4478704.017161221;-3.62461072136682;40.45731482216924
16;1267;"AV. ANDES - AV. MANUEL AZAÑA";"21/05/1991";447654.377298897;4478785.416631069;-3.61737916519164;40.45808700049605
21;1295;"AV. CONSEJO EUROPA - RIBERA LOIRA - GTA. J. BORBON";"18/12/1991";447782.469261286;4478994.488067945;-3.61588569462982;40.45997849271327
16;1215;"GLORIETA YUCATAN - AV. ANDES";"30/07/1990";446873.728717509;4478005.826322998;-3.62652060259441;40.45101447968853
16;1605;"SILVANO - ALCORISA";"24/11/1999";445753.816041625;4479208.483353194;-3.63982978026906;40.46177631634494
16;1921;"MOSCATELAR - PUERTO SANTA MARIA - P.P.";"18/01/2006";444826.885696906;4478702.592212297;-3.65071821820395;40.45715796212173
16;1938;"AV. MACHUPICHU - ANTONIO LARRAZABAL";"08/03/2006";446660.573264973;4479045.182266451;-3.62912153779127;40.46036391583261
16;1995;"MACHUPICHU - PICEAS";"03/05/2007";447159.201839699;4478478.26362444;-3.62319351218173;40.45528865673656
16;1416;"SILVANO - JOAQUIN FERNANDEZ LEIVA";"13/06/1995";446535.422551742;4479299.168420539;-3.63061896198759;40.46264391608802
16;2038;"SILVANO - ANGEL CAVERO";"12/12/2007";445204.860057111;4478500.038772481;-3.64624313057582;40.4553582641525
16;1770;"SILVANO - ESTRECHO MESINA";"10/11/2003";445038.09424325;4478327.12243396;-3.64819484516492;40.45378953281483
16;2087;"AV. ANDES - JARILLA - ABELIAS";"24/09/2009";446974.153306607;4478275.441876436;-3.62535887367615;40.45344973976263
16;2086;"AV. ANDES - MAHONIA";"23/09/2009";447532.617169871;4478602.65818353;-3.61880005393017;40.45643293099709
16;1686;"AV. MADROÑOS - SOTILLO";"29/06/2001";445973.078470892;4478679.581147146;-3.63719872863699;40.45702597223697
15;2073;"ASURA - ESTRECHO  MESINA";"28/03/2009";444834.108375867;4478220.572976973;-3.65059115389744;40.45281616632992
15;4549;"ASURA - SILVANO - DIEGO DE AYLLON";"10/12/2018";444879.135596283;4478132.951219173;-3.65005255759324;40.45202981169102
16;1249;"LOPEZ DE HOYOS - GRAN VIA DE HORTALEZA";"15/02/1991";444544.513100187;4479784.210058104;-3.65414286085024;40.46688291424128
16;976;"LOPEZ  DE HOYOS - GUISONA";"25/09/1980";444615.278941001;4479893.871809515;-3.65331774400794;40.46787552143147
16;451;"LOPEZ DE HOYOS - ANGEL LUIS DE LA HERRAN";"15/07/1971";444769.77837144;4480102.748753089;-3.65151356572124;40.46976747283181
16;707;"LOPEZ DE HOYOS 472 - SOLSONA - P.P.";"23/08/1976";444863.121949807;4480257.07741286;-3.65042593557874;40.4711639415246
16;679;"PLAZA SANTOS DE LA HUMOSA";"23/10/1975";444987.297578004;4480439.620419081;-3.6489770098656;40.47281661120984
16;908;"MAR DE LAS ANTILLAS - MAR CASPIO - MAR NEGRO";"20/02/1979";445291.383170224;4480536.162633271;-3.64539829905216;40.47370639599961
16;725;"MAR ANTILLAS - SANTA SUSANA";"03/05/1977";445153.724710797;4480755.168043558;-3.64704109823436;40.47567022421605
16;1312;"SANTA VIRGILIA - SANTA SUSANA";"12/03/1992";445250.820963022;4480921.449820382;-3.64591004330924;40.47717457772375
16;1460;"GLORIETA  FRANCISCO FERNANDEZ ORDOÑEZ";"23/08/1996";445010.180215043;4479890.178918987;-3.64865945585752;40.46786848834893
16;1483;"MAR NEGRO - MAR DE KARA";"11/02/1997";445436.562763679;4480554.35386527;-3.64368728103407;40.47387982186213
16;1307;"SANTA VIRGILIA - GREGORIO SANCHEZ HERRAEZ";"27/02/1992";445805.211846359;4480762.799868045;-3.63935638085865;40.47578174430326
16;1721;"GREGORIO SANCHEZ HERRAEZ - M-40";"19/07/2002";445882.723956978;4480834.579520188;-3.63844812025872;40.47643342573323
16;2105;"GREGORIO SANCHEZ HERRAEZ - VIA DE LOS POBLADOS";"15/04/2010";445996.597176527;4480951.736467916;-3.63711475745579;40.47749624673099
16;2213;"VIA DE LOS POBLADOS 1 - P.P.";"24/07/2015";445970.458350396;4480874.72579789;-3.63741655561827;40.47680079597546
16;2267;"GRAN VIA HORTALEZA - SUCRE";"11/05/2017";445338.114867093;4480002.004607354;-3.6448010092291;40.46889751289937
21;1524;"AV. LOGROÑO - PAJARONES";"29/05/1998";450638.071291207;4480715.82117853;-3.58234058828133;40.47565984574876
21;961;"AV. LOGROÑO - GONZALO CESPEDES";"16/04/1980";450696.302598314;4480248.598254292;-3.58161732758923;40.47145428118161
21;1520;"AV. LOGROÑO - CANAL SUEZ";"07/04/1998";450703.697340129;4480152.249857297;-3.58152261150891;40.47058675568775
21;957;"AV. LOGROÑO - AV. GENERAL";"01/04/1980";450710.911586825;4480009.684897134;-3.58142643633321;40.46930287250299
21;1468;"AV. LOGROÑO - SAN SEVERO";"10/10/1996";450428.092705044;4479554.179335268;-3.58472688535122;40.46518257426408
21;1467;"AV. LOGROÑO - BASELLA";"10/10/1996";450171.033767129;4479329.909378558;-3.58774127007738;40.46314683739183
21;1465;"AV. LOGROÑO - BREZOS";"08/10/1996";449997.356024342;4479208.033983575;-3.58978012355784;40.46203847636335
21;889;"AV. LOGROÑO - BAHIA DE CADIZ";"25/09/1978";449732.530084436;4479056.48354269;-3.59289157828632;40.46065723993615
21;1955;"AV. LOGROÑO - GTA. VIRGEN DE LA SOLEDAD - P.P.";"02/06/2006";450575.280985326;4479696.571088256;-3.58300189844246;40.46647409509879
21;1462;"AV. LOGROÑO - RAMBLAS";"03/10/1996";449348.061891148;4478847.70094143;-3.59740938500324;40.45875305478847
21;1463;"AV. LOGROÑO - JARDINES ARANJUEZ";"03/10/1996";448781.468702409;4478307.124157439;-3.60404804852123;40.45384849179833
21;980;"PSO. ALAMEDA - RAMBLA - COLEGIO";"14/11/1980";449583.517612209;4478478.502143444;-3.59460314522965;40.45544140796684
16;2031;"AV. LOGROÑO - M-40 - P.P.";"19/10/2007";448632.007565695;4478147.327511288;-3.60579770359026;40.45239972524705
16;1456;"AV. LOGROÑO - ACCESO PASEO ALAMEDA DE OSUNA";"15/07/1996";448423.852523297;4477961.022819526;-3.60823727298031;40.45070849245562
16;2093;"AV. LOGROÑO - A-2";"01/12/2009";448377.341772945;4477877.165913032;-3.60877892763711;40.44995017274183
20;1047;"ALCALA - CARTAGO - A-2";"15/02/1982";448373.028776949;4477761.486370768;-3.60882038309027;40.448907795149
21;2229;"PASEO ALAMEDA DE OSUNA - JARDINES DE ARANJUEZ";"21/10/2015";449040.189786995;4478324.864137882;-3.6009983933599;40.45402420754832
21;2211;"GTA. VIRGEN DE LA SOLEDAD (SUR) - P.P.";"31/03/2015";450631.05420038;4479765.031425809;-3.58234937033498;40.4670941436717
21;2210;"GTA. VIRGEN DE LA SOLEDAD (NORTE) - P.P.";"31/03/2015";450649.398137478;4479875.780771302;-3.58214161279473;40.46809293090013
21;2177;"AV. PARTENON - AV. CAPITAL DE ESPAÑA";"21/01/2014";447750.791949475;4479421.920240213;-3.6162944855529;40.46382704959844
15;254;"AV. DONOSTIARRA - VIRGEN DE LA ROCA";"27/10/1967";444187.24420136;4476225.769769525;-3.65804411068593;40.43480276790498
15;640;"SALVADOR MADARIAGA - ACCESO M-30";"11/11/1974";444252.065305211;4476586.527356426;-3.65731155280063;40.43805700994509
15;1327;"SALVADOR MADARIAGA - VERDAGUER GARCIA";"25/06/1992";444283.031125816;4476774.631970756;-3.65696295950133;40.43975363018033
15;1101;"AV. BADAJOZ - SALVADOR MADARIAGA";"02/01/1985";444278.750375491;4476885.907167385;-3.65702319023105;40.44075576838538
15;1072;"AV. BADAJOZ - MARTINEZ VILLERGAS";"04/03/1983";444472.564308799;4477004.597210262;-3.65474839734997;40.44183795568881
15;1124;"AV. BADAJOZ - TORRELAGUNA";"22/07/1986";444578.530169703;4477090.696032939;-3.653506495785;40.44262064883853
15;876;"AV. BADAJOZ - ARISTOTELES";"16/02/1978";444674.152921582;4477166.416511665;-3.65238561692996;40.44330914700237
15;1334;"AV. BADAJOZ - MADRE ANTONIA PARIS";"14/08/1992";444717.110461267;4477206.946584725;-3.65188263300082;40.44367712058809
15;1475;"TORRELAGUNA - CONDESA VENADITO";"07/11/1996";444478.78272125;4477261.799612869;-3.65469755753484;40.44415538438643
15;488;"PL. JOSE BANUS";"24/01/1972";444377.256984411;4476197.631695624;-3.65580149676085;40.43456201471146
15;505;"JOSE DEL HIERRO - VIRGEN LLUC";"11/04/1972";444614.929960002;4476224.159168456;-3.65300177728093;40.43481684968999
15;479;"JOSE DEL HIERRO - VIRGEN DEL SAGRARIO";"29/11/1971";444895.775002224;4476412.322177047;-3.6497070729363;40.43653057906372
15;398;"JOSE DEL HIERRO - HNOS. DE PABLO";"14/05/1970";445164.335431985;4476585.905284282;-3.64655577916733;40.43811206167928
15;1450;"VIRGEN ALEGRIA - P.P. - CENTRO COMERCIAL";"29/02/1996";444261.17279124;4476091.394085295;-3.6571607461448;40.43359719825113
15;918;"VIRGEN PORTILLO - VIRGEN ALEGRIA";"22/03/1979";444398.419194956;4476282.68276639;-3.65555944751577;40.43532961509904
15;375;"VIRGEN SAGRARIO - VIRGEN LLUC";"26/08/1969";444967.461432927;4476296.848454945;-3.6488519044412;40.4354950758778
15;1059;"HNOS. PABLO - GERMAN PEREZ CARRASCO";"21/06/1982";445317.757633851;4476317.929033108;-3.64472385869126;40.43570808702702
15;455;"HNOS. PABLO - VIRGEN PORTILLO";"16/09/1971";445057.800015464;4476718.929438477;-3.64782334243762;40.43930338339793
15;1464;"VIRGEN VAL - TORRELAGUNA";"04/10/1996";444897.848634211;4476851.214465477;-3.649720686668;40.44048449420983
15;507;"JUAN PEREZ ZUÑIGA - MARIA ZAMBRANO";"04/05/1972";444923.299286497;4476952.571815408;-3.64942939801658;40.44139926151847
15;2057;"JOSE DEL HIERRO - EMILIO GASTESI FERNANDEZ";"27/08/2008";445008.661928582;4476479.349788209;-3.64838195967366;40.43714187234215
15;2098;"JOSE DEL HIERRO - DR. VALLEJO";"20/01/2010";445214.64963339;4476731.788469986;-3.64597514944399;40.43942957298851
20;1027;"AV. CANILLEJAS A VICALVARO - NECTAR";"24/09/1981";447803.171093303;4476900.564811569;-3.61546941973899;40.44111652165648
20;1138;"AV. CANILLEJAS A VICALVARO - J. CAMARILLO - C. BOSFORO";"23/04/1987";447877.894748645;4476718.73024773;-3.61457345992591;40.43948313486578
20;1305;"AV. CANILLEJAS A  VICALVARO - ETRURIA";"26/02/1992";448051.52074306;4476300.110530213;-3.61249211712329;40.43572282054708
20;684;"AV. CANILLEJAS A VICALVARO - ARCENTALES";"11/02/1976";448076.004761337;4476177.153276785;-3.61219341059636;40.43461667583756
20;1357;"AV. CANILLEJAS A VICALVARO - ALBAIDA";"09/02/1993";448085.553830966;4476106.327781156;-3.61207504584402;40.43397923270422
20;1045;"AV. CANILLEJAS A VICALVARO - HINOJAL - COLEGIO";"26/01/1982";448112.875063852;4475957.779801987;-3.61174081642049;40.4326427265434
20;625;"AV. CANILLEJAS A VICALVARO 101 - P.P.";"02/07/1974";448142.205111577;4475780.893396663;-3.61138060668493;40.43105105426272
20;717;"AV. GUADALAJARA - AV. CANILLEJAS A VICALVARO";"28/01/1977";448137.752993508;4474863.792395247;-3.61135827953451;40.42278896015204
20;1557;"AV. CANILLEJAS A VICALVARO - AQUITANIA";"08/01/1999";448153.494989218;4474687.632321414;-3.61115835863556;40.42120298022949
20;734;"AV. GUADALAJARA - AMPOSTA";"21/06/1977";447711.679709002;4474658.146465756;-3.61636369794118;40.42090970693108
20;1531;"AV. GUADALAJARA - SAN ROMAN VALLE";"12/06/1998";447347.710429317;4474490.261567987;-3.62063995401275;40.41937434498801
20;1628;"AV. CANILLEJAS A  VICALVARO - RUSIA";"24/05/2000";448125.832477652;4474990.505505694;-3.61150912958716;40.4239297282796
20;1657;"AV. GUADALAJARA - P.P. - CENTRO COMERCIAL";"12/12/2000";447244.391824277;4474439.330965421;-3.62185353164627;40.41890898699146
20;1685;"AV. CANILLEJAS A VICALVARO - M-40 - P.P.";"29/06/2001";448162.313648621;4474517.252070328;-3.61104052355494;40.41966863650808
20;1684;"AQUITANIA - REPUBLICA ESLOVACA";"15/06/2001";447777.605152718;4474517.018255264;-3.61557503660589;40.41964247581455
20;1683;"AQUITANIA - CAPRI";"15/06/2001";447415.57522987;4474349.032577029;-3.61982836425929;40.41810635782367
20;1762;"AV. GUADALAJARA - ALBERICIA - TOSCANA";"24/07/2003";448017.424284779;4474803.333031073;-3.61277170933597;40.42223679534584
20;1768;"JULIAN CAMARILLO - ALBADALEJO";"14/10/2003";447636.943024179;4476621.333779369;-3.61740634678195;40.43859059184416
20;1859;"AV. GUADALAJARA 97 - P.P.";"10/12/2004";447883.765788832;4474740.95426566;-3.61434208052348;40.42166648741596
20;1895;"AQUITANIA - TOSCANA";"02/08/2005";448051.696485414;4474645.098418125;-3.61235480383094;40.4208134588479
19;4813;"AV. BLAS DE LEZO - DEL DIALOGO";"28/03/2025";453098.679438859;4473010.71263687;-3.5527443900594;40.40638948946535
13;1097;"AV. ENTREVIAS - RENFE";"17/09/1984";442947.698724413;4471236.215035512;-3.67221024103903;40.38977007087657
20;1943;"AQUITANIA - NUERMBERG - P.P.";"30/03/2006";447606.507168093;4474435.7733338;-3.61758506191148;40.4188998156524
20;1946;"AQUITANIA - RIMINI";"06/04/2006";447919.310602666;4474582.253077442;-3.61391010712291;40.42023903310656
20;2070;"AV. GUADALAJARA - RUMANIA";"11/02/2009";448227.110231754;4474897.709545329;-3.61030774409358;40.42310007218125
20;2069;"SUECIA - MARSELLA";"10/02/2009";448227.109299615;4474722.660369194;-3.61029350327785;40.42152311862804
20;2199;"GTA. POBLADURA VALLE - ARCOS DE JALON";"05/01/2015";448043.385153712;4475385.278292218;-3.61251325249986;40.42748094270161
20;4644;"AV. CANILLEJAS A VICALVARO - SANTA TECLA - P.P.";"07/10/2021";447748.804463104;4477031.516227361;-3.61612120932708;40.44229279485083
14;1626;"DR. GARCIA TAPIA - RABAT";"18/05/2000";446750.190246376;4473102.744140479;-3.6275667020906;40.40683671137141
14;2;"MARIO CABRE - OBERON";"31/05/2011";446111.977071615;4473113.646014093;-3.63508874397986;40.40689385544425
14;1406;"DR. GARCIA TAPIA - FOBOS";"28/04/1995";446109.786046663;4473258.652877364;-3.63512684403852;40.40820002417248
14;1155;"FUENTE CARRANTONA - HACIENDA PAVONES";"29/10/1987";446014.86743812;4472455.699105728;-3.63617734252282;40.40096037305886
14;1158;"FUENTE CARRANTONA - ENCOMIENDA PALACIOS";"05/02/1988";445859.277839209;4472159.085963784;-3.63798552563498;40.39827819632688
14;1106;"FUENTE CARRANTONA - ARROYO FONTARRON";"18/07/1985";445722.135698114;4471892.085561426;-3.63957873009775;40.39586396363718
14;1105;"ARROYO FONTARRON - TACONA";"17/07/1985";445598.587636306;4471931.40947736;-3.64103782189008;40.39621015669736
14;1344;"AV. MORATALAZ 187 - COLEGIO SENARA - P.P.";"29/10/1992";445419.54631405;4473345.834040122;-3.64326870671567;40.40894043498565
14;1757;"HACIENDA PAVONES - INTERCAMBIADOR";"04/07/2003";446132.640861483;4472407.916573291;-3.63478550200961;40.40053754550286
13;936;"AV. PABLO NERUDA - SAN CLAUDIO";"17/12/1979";445432.744822263;4471287.777014871;-3.64293676052266;40.39040106648716
13;1144;"AV. PABLO NERUDA - MIGUEL HERNANDEZ";"18/05/1987";445650.542567703;4471664.613696386;-3.64040287716953;40.39381008647441
13;1298;"AV. PABLO NERUDA - DE LOS ANDALUCES";"03/01/1992";445519.802355551;4471431.436326031;-3.641923357782;40.3917009378472
14;1476;"PICO ARTILLEROS - LUIS HOYOS SAINZ";"08/11/1996";445745.685122429;4473011.067772796;-3.63939662077742;40.40594597788649
14;1711;"HACIENDA PAVONES 271 - P.P.";"11/04/2002";446595.789486674;4472253.582061044;-3.62931501767499;40.39917703492738
14;1747;"DR. GARCIA TAPIA - CARRIL BICI - P.P.";"30/04/2003";446936.608260356;4473048.155259787;-3.62536527656819;40.40635684333419
13;1276;"MIGUEL HERNANDEZ - LEON FELIPE";"22/07/1991";446049.443899243;4470947.982133793;-3.63564217168728;40.38738014698693
14;2082;"DR. GARCIA TAPIA 114 - FONDO DE SACO";"12/09/2009";444932.261034254;4473725.953295861;-3.64904425362614;40.41233267862516
20;1590;"PL. GRECIA - ARCENTALES - SUECIA";"22/06/1999";448562.409019043;4476208.201412078;-3.60646143454111;40.43492660137996
20;1681;"SUECIA - MARIA SEVILLA DIAGO";"14/06/2001";448599.234624426;4476040.849097094;-3.60601373966957;40.43342126472655
20;1965;"SUECIA 81 - CATANIA - P.P.";"01/08/2006";448629.417425459;4475870.229345264;-3.60564411368049;40.43188608045835
20;1682;"SUECIA - JULIA GARCIA BOUTAN";"14/06/2001";448657.885451705;4475682.203609183;-3.60529331418834;40.43019398461681
20;1964;"SUECIA -  MANCHESTER";"01/08/2006";448672.987938939;4475610.538636304;-3.60510948755267;40.42954931354468
20;1734;"SUECIA - ALPES";"13/11/2002";448697.70353847;4475457.276601874;-3.60480575473998;40.42817015719418
20;1896;"SUECIA - BUDAPEST";"02/08/2005";448725.14572585;4475301.495816302;-3.60446968998653;40.42676847717557
20;1959;"SUECIA - PSO. GINEBRA (SUR)";"04/07/2006";448720.746080345;4474957.531802832;-3.60449381263262;40.42366955923651
20;1886;"SUECIA - FRANCFORT";"05/05/2005";448567.54752025;4474881.640878046;-3.60629352480861;40.42297642935122
20;1642;"NIZA - MARIA SEVILLA DIAGO";"26/07/2000";448450.685222931;4476018.568717142;-3.60776323292701;40.43321135569376
20;1975;"NIZA 53 - P.P. - TRAVESIA RONDA";"03/10/2006";448471.792156837;4475895.226047659;-3.60750439696244;40.43210151637035
20;1643;"NIZA - JULIA GARCIA BOUTAN";"26/07/2000";448510.951147774;4475665.135022374;-3.60702410849182;40.43003113802308
20;1982;"NIZA - BELGICA - P.P.";"14/02/2007";448532.831617049;4475529.417169644;-3.60675517671429;40.42880986070762
20;1983;"NIZA - AUSTRIA";"14/02/2007";448566.330837644;4475331.488929356;-3.60634425626053;40.42702887049609
20;2012;"SUECIA - CALABRIA";"13/07/2007";448640.288527274;4475781.779711642;-3.6055088063328;40.43108994220753
20;2084;"NIZA - PSO.  GINEBRA (NORTE)";"21/09/2009";448601.036842973;4475136.906550228;-3.60591940304506;40.42527809431424
20;2085;"AV. GUADALAJARA - PSO.  GINEBRA";"21/09/2009";448543.297854351;4475041.592787411;-3.60659231235843;40.42441587843175
20;5;"PL. GRECIA  - PITAGORAS - AV. LUIS ARAGONES";"14/09/2011";448527.335014162;4476290.717912733;-3.60688162695938;40.43566779093754
20;2277;"AV. ARCENTALES - ESTADIO";"16/09/2017";449047.292937502;4475989.804220594;-3.60072732772368;40.43298898957058
19;1926;"MINERVA - DEHESA VICALVARO";"20/02/2006";448444.013456326;4471801.268718184;-3.60750010981982;40.39521876925345
19;1784;"MINERVA - AV. AURORA BOREAL";"29/04/2004";448807.158255745;4472222.254832936;-3.60325513645887;40.39903370020063
